customer_id,segment,plan,contract_type,region,tenure,mrr,logins_per_month,days_since_login,features_used,support_tickets,nps_score,csat_score,num_products,start_date,churn,login_tenure_ratio,support_burden,mrr_log,is_inactive_30d,is_inactive_60d,nps_bucket,is_detractor,is_new_customer,is_early_tenure,is_mature_tenure,churn_probability,risk_level,model_used
CUST-00348,SMB,Pro,Annual,North America,0.5,46.5,4.7,5,6,1,4,4,1,2021-12-31,1,4.7,1.0,3.8607297110405954,0,0,Detractor,1,1,0,0,0.7727,High,xgboost
CUST-01615,SMB,Starter,Monthly,APAC,22.6,107.47,3.4,13,15,2,6,4,1,2021-09-10,1,0.15044247787610618,0.08849557522123894,4.686473637052126,0,0,Detractor,1,0,0,1,0.7719,High,xgboost
CUST-00865,SMB,Starter,Monthly,Europe,8.6,64.07,7.7,53,12,2,7,4,4,2021-04-11,1,0.8953488372093024,0.23255813953488372,4.175463613506893,1,0,Passive,0,0,1,0,0.7711,High,xgboost
CUST-00761,SMB,Starter,Monthly,Europe,1.2,41.28,13.9,8,11,2,8,4,1,2021-11-27,1,11.583333333333334,1.6666666666666667,3.7443141610020367,0,0,Passive,0,1,0,0,0.7688,High,xgboost
CUST-01764,SMB,Pro,Annual,North America,16.3,49.06,25.3,15,5,1,2,2,4,2021-10-09,0,1.5521472392638036,0.06134969325153374,3.913222286003628,0,0,Detractor,1,0,0,1,0.7646,High,xgboost
CUST-00782,SMB,Starter,Annual,LATAM,10.3,57.02,6.3,0,12,1,6,2,2,2021-02-24,1,0.6116504854368932,0.0970873786407767,4.060787778693258,0,0,Detractor,1,0,1,0,0.7598,High,xgboost
CUST-01628,SMB,Starter,Monthly,APAC,14.6,44.27,21.7,20,3,0,3,5,4,2022-04-21,1,1.4863013698630136,0.0,3.8126445614478675,0,0,Detractor,1,0,0,1,0.7586,High,xgboost
CUST-01110,SMB,Starter,Monthly,North America,31.8,45.22,5.0,5,2,2,5,5,3,2022-01-16,1,0.15723270440251572,0.06289308176100629,3.8334126048462345,0,0,Detractor,1,0,0,1,0.7564,High,xgboost
CUST-01273,Mid-Market,Pro,Annual,North America,13.3,1088.13,0.7,27,11,2,8,2,3,2021-01-24,1,0.05263157894736842,0.15037593984962405,6.993134491382185,0,0,Passive,0,0,0,1,0.7561,High,xgboost
CUST-00851,SMB,Starter,Monthly,APAC,40.9,90.39,4.3,1,10,0,0,5,3,2021-02-25,1,0.10513447432762836,0.0,4.51513606328411,0,0,Detractor,1,0,0,1,0.7549,High,xgboost
CUST-00739,SMB,Starter,Annual,APAC,32.2,89.74,11.4,3,13,1,0,2,3,2021-04-22,1,0.35403726708074534,0.03105590062111801,4.507998274235818,0,0,Detractor,1,0,0,1,0.7534,High,xgboost
CUST-00305,Mid-Market,Enterprise,Monthly,Europe,18.1,855.79,4.5,18,6,3,3,4,4,2022-04-03,1,0.24861878453038672,0.16574585635359115,6.753192847730228,0,0,Detractor,1,0,0,1,0.7528,High,xgboost
CUST-00496,SMB,Starter,Annual,North America,10.2,98.83,3.5,7,16,0,4,4,3,2022-04-01,1,0.3431372549019608,0.0,4.603468739348334,0,0,Detractor,1,0,1,0,0.7525,High,xgboost
CUST-01414,SMB,Pro,Monthly,North America,4.7,68.72,14.5,6,2,2,9,3,4,2022-03-23,1,3.085106382978723,0.425531914893617,4.24448722065182,0,0,Promoter,0,0,1,0,0.7463,High,xgboost
CUST-01659,SMB,Starter,Monthly,North America,1.5,60.22,1.9,7,10,1,10,3,2,2022-04-20,1,1.2666666666666666,0.6666666666666666,4.114473933517266,0,0,Promoter,0,1,0,0,0.7447,High,xgboost
CUST-01157,SMB,Starter,Monthly,North America,32.1,90.67,7.7,7,1,0,3,3,5,2021-02-02,1,0.2398753894080997,0.0,4.518195171973685,0,0,Detractor,1,0,0,1,0.7441,High,xgboost
CUST-01632,SMB,Starter,Monthly,Europe,12.4,91.05,3.9,12,12,2,3,4,4,2022-02-28,0,0.31451612903225806,0.16129032258064516,4.522331907679087,0,0,Detractor,1,0,0,1,0.743,High,xgboost
CUST-01878,SMB,Starter,Monthly,North America,5.5,106.14,22.9,8,5,0,6,1,4,2022-05-06,1,4.163636363636363,0.0,4.674136390452814,0,0,Detractor,1,0,1,0,0.7426,High,xgboost
CUST-01257,SMB,Starter,Monthly,APAC,0.5,70.44,5.4,9,7,2,0,4,3,2022-04-16,0,5.4,2.0,4.268857936568244,0,0,Detractor,1,1,0,0,0.7393,High,xgboost
CUST-01278,Enterprise,Enterprise,Multi-year,Europe,24.7,3094.23,4.3,101,15,1,3,5,1,2021-12-12,1,0.17408906882591094,0.04048582995951417,8.037617495766316,1,1,Detractor,1,0,0,1,0.7369,High,xgboost
CUST-01401,SMB,Starter,Annual,Europe,21.9,74.04,2.7,6,4,0,0,5,4,2022-04-28,1,0.12328767123287673,0.0,4.318021304697969,0,0,Detractor,1,0,0,1,0.7309,High,xgboost
CUST-00669,SMB,Starter,Monthly,Europe,22.8,100.54,8.3,16,1,1,10,5,1,2021-10-29,1,0.36403508771929827,0.043859649122807015,4.620452809519248,0,0,Promoter,0,0,0,1,0.73,High,xgboost
CUST-00907,Mid-Market,Enterprise,Annual,Europe,8.1,414.65,1.1,14,11,2,6,5,4,2021-11-22,1,0.1358024691358025,0.2469135802469136,6.029843559977097,0,0,Detractor,1,0,1,0,0.729,High,xgboost
CUST-00331,SMB,Starter,Monthly,North America,3.7,65.3,18.4,7,9,1,2,5,3,2021-01-04,1,4.972972972972972,0.27027027027027023,4.194189897191817,0,0,Detractor,1,0,1,0,0.7273,High,xgboost
CUST-01403,SMB,Starter,Monthly,APAC,1.2,70.77,36.7,14,12,4,10,4,4,2022-03-22,1,30.583333333333336,3.3333333333333335,4.273466561441981,0,0,Promoter,0,1,0,0,0.7256,High,xgboost
CUST-00152,SMB,Starter,Monthly,APAC,14.7,109.44,3.2,1,17,1,4,3,5,2022-05-09,1,0.217687074829932,0.06802721088435375,4.704472387061954,0,0,Detractor,1,0,0,1,0.7254,High,xgboost
CUST-00903,SMB,Starter,Monthly,North America,10.7,95.84,0.3,9,17,2,6,3,4,2021-11-01,1,0.028037383177570093,0.1869158878504673,4.573060132069858,0,0,Detractor,1,0,1,0,0.7252,High,xgboost
CUST-00393,SMB,Pro,Annual,North America,17.3,62.38,11.8,3,9,1,6,5,5,2022-04-18,1,0.6820809248554913,0.057803468208092484,4.149148354262775,0,0,Detractor,1,0,0,1,0.7199,High,xgboost
CUST-01320,SMB,Pro,Monthly,Europe,9.2,58.38,15.9,7,5,4,5,2,4,2021-08-12,0,1.7282608695652175,0.4347826086956522,4.083957469335614,0,0,Detractor,1,0,1,0,0.7073,High,xgboost
CUST-01521,SMB,Starter,Monthly,North America,14.8,55.98,10.7,11,14,0,9,4,3,2022-05-06,1,0.7229729729729729,0.0,4.0427003290697625,0,0,Promoter,0,0,0,1,0.7007,High,xgboost
CUST-00966,SMB,Starter,Monthly,APAC,20.8,79.91,8.1,17,6,2,10,5,5,2021-11-13,1,0.38942307692307687,0.09615384615384615,4.393337425819748,0,0,Promoter,0,0,0,1,0.6984,Medium,xgboost
CUST-00634,SMB,Starter,Monthly,Europe,1.8,76.98,0.3,17,11,0,10,5,3,2022-02-21,1,0.16666666666666666,0.0,4.356452383554451,0,0,Promoter,0,1,0,0,0.6978,Medium,xgboost
CUST-01288,SMB,Starter,Monthly,APAC,4.8,157.02,31.3,3,13,1,5,4,2,2021-10-10,1,6.520833333333334,0.20833333333333334,5.062721607294587,0,0,Detractor,1,0,1,0,0.6967,Medium,xgboost
CUST-01857,Mid-Market,Starter,Annual,APAC,14.4,459.66,0.2,3,9,4,5,4,1,2021-06-19,1,0.01388888888888889,0.2777777777777778,6.132660243774759,0,0,Detractor,1,0,0,1,0.6953,Medium,xgboost
CUST-01954,Mid-Market,Pro,Annual,North America,8.3,997.26,17.2,51,17,1,8,3,2,2021-05-21,1,2.0722891566265056,0.12048192771084336,6.906013763423834,1,0,Passive,0,0,1,0,0.6947,Medium,xgboost
CUST-01584,SMB,Starter,Annual,Europe,23.7,62.76,14.4,6,19,2,8,1,5,2021-03-28,1,0.6075949367088608,0.08438818565400844,4.15512603448196,0,0,Passive,0,0,0,1,0.6872,Medium,xgboost
CUST-00450,SMB,Starter,Monthly,LATAM,9.5,57.33,20.5,22,3,1,8,4,3,2021-12-02,1,2.1578947368421053,0.10526315789473684,4.066116540765546,0,0,Passive,0,0,1,0,0.6847,Medium,xgboost
CUST-01474,SMB,Starter,Monthly,North America,8.9,57.27,0.9,5,7,0,8,2,4,2022-04-24,1,0.10112359550561797,0.0,4.065087381154983,0,0,Passive,0,0,1,0,0.6813,Medium,xgboost
CUST-00740,SMB,Pro,Annual,North America,13.9,78.8,16.8,40,18,4,3,3,4,2021-05-31,1,1.20863309352518,0.28776978417266186,4.379523504455763,1,0,Detractor,1,0,0,1,0.6729,Medium,xgboost
CUST-01406,SMB,Starter,Monthly,North America,20.1,95.09,6.5,6,9,1,9,4,5,2022-04-13,1,0.3233830845771144,0.04975124378109452,4.5652852522891765,0,0,Promoter,0,0,0,1,0.6639,Medium,xgboost
CUST-00979,SMB,Pro,Monthly,Europe,1.9,47.75,7.0,4,9,2,8,3,5,2021-06-28,0,3.68421052631579,1.0526315789473684,3.886705197443856,0,0,Passive,0,1,0,0,0.6554,Medium,xgboost
CUST-00943,Mid-Market,Enterprise,Monthly,North America,8.2,318.86,1.6,13,17,4,8,4,4,2022-02-14,1,0.19512195121951223,0.48780487804878053,5.767883400062725,0,0,Passive,0,0,1,0,0.6473,Medium,xgboost
CUST-01588,SMB,Pro,Monthly,North America,14.7,160.91,8.9,0,12,2,8,5,5,2021-11-14,1,0.6054421768707483,0.1360544217687075,5.087040625298661,0,0,Passive,0,0,0,1,0.6471,Medium,xgboost
CUST-00196,SMB,Starter,Monthly,North America,13.9,48.07,1.3,8,2,3,3,5,5,2021-04-27,1,0.09352517985611511,0.2158273381294964,3.893247850101812,0,0,Detractor,1,0,0,1,0.6429,Medium,xgboost
CUST-00705,SMB,Starter,Monthly,LATAM,24.2,41.18,3.9,4,9,0,7,5,5,2022-02-27,1,0.16115702479338842,0.0,3.7419461750506287,0,0,Passive,0,0,0,1,0.6418,Medium,xgboost
CUST-00296,SMB,Pro,Annual,APAC,7.1,116.45,9.9,14,5,1,9,5,3,2021-05-01,1,1.3943661971830987,0.14084507042253522,4.7660127111049215,0,0,Promoter,0,0,1,0,0.6396,Medium,xgboost
CUST-00438,Mid-Market,Pro,Annual,North America,21.9,811.12,0.9,23,16,0,4,2,3,2021-06-07,1,0.04109589041095891,0.0,6.699648112494041,0,0,Detractor,1,0,0,1,0.6377,Medium,xgboost
CUST-01481,Mid-Market,Enterprise,Annual,Europe,16.1,347.5,4.0,12,9,1,3,3,1,2022-04-15,0,0.24844720496894407,0.06211180124223602,5.853638230200579,0,0,Detractor,1,0,0,1,0.6351,Medium,xgboost
CUST-00103,SMB,Starter,Annual,North America,14.1,84.44,6.2,17,17,2,2,5,5,2022-01-12,1,0.4397163120567376,0.14184397163120568,4.447814375211885,0,0,Detractor,1,0,0,1,0.6348,Medium,xgboost
CUST-00777,SMB,Pro,Monthly,North America,18.8,75.54,33.3,9,9,3,0,5,5,2021-02-01,0,1.7712765957446805,0.15957446808510636,4.337813479997556,0,0,Detractor,1,0,0,1,0.6343,Medium,xgboost
CUST-00588,SMB,Starter,Annual,North America,5.7,105.16,1.8,19,18,0,8,1,2,2021-03-20,1,0.3157894736842105,0.0,4.664947390023952,0,0,Passive,0,0,1,0,0.6257,Medium,xgboost
CUST-01322,SMB,Starter,Monthly,Europe,0.5,69.42,0.5,16,10,2,3,4,3,2021-08-17,1,0.5,2.0,4.254477313726906,0,0,Detractor,1,1,0,0,0.625,Medium,xgboost
CUST-01069,SMB,Starter,Annual,North America,24.8,66.76,3.0,67,7,2,0,5,2,2022-04-15,1,0.12096774193548386,0.08064516129032258,4.215972050343799,1,1,Detractor,1,0,0,1,0.6179,Medium,xgboost
CUST-00564,SMB,Starter,Annual,APAC,12.8,67.68,0.2,34,8,0,9,5,2,2021-11-14,1,0.015625,0.0,4.229458036029275,1,0,Promoter,0,0,0,1,0.614,Medium,xgboost
CUST-00902,SMB,Starter,Monthly,North America,3.1,72.66,3.6,1,7,1,0,2,3,2021-01-03,1,1.1612903225806452,0.3225806451612903,4.299459911016919,0,0,Detractor,1,0,1,0,0.6127,Medium,xgboost
CUST-00773,SMB,Starter,Monthly,Europe,18.8,131.22,21.9,6,5,3,7,5,4,2021-07-11,1,1.1648936170212765,0.15957446808510636,4.884467201905432,0,0,Passive,0,0,0,1,0.6011,Medium,xgboost
CUST-01144,Mid-Market,Pro,Annual,North America,18.2,343.35,8.8,2,5,0,9,4,2,2021-09-22,1,0.4835164835164836,0.0,5.841658581990707,0,0,Promoter,0,0,0,1,0.5905,Medium,xgboost
CUST-00346,Mid-Market,Pro,Annual,North America,13.3,232.75,14.3,34,14,1,7,5,5,2022-03-15,1,1.0751879699248121,0.07518796992481203,5.4542521681687965,1,0,Passive,0,0,0,1,0.5897,Medium,xgboost
CUST-01924,SMB,Starter,Monthly,North America,19.4,141.84,4.7,18,12,2,5,4,3,2021-03-02,0,0.24226804123711343,0.10309278350515465,4.961725122726247,0,0,Detractor,1,0,0,1,0.5833,Medium,xgboost
CUST-00484,Mid-Market,Pro,Monthly,North America,10.2,861.35,4.6,2,12,2,3,3,5,2021-05-01,1,0.45098039215686275,0.19607843137254904,6.75966122073741,0,0,Detractor,1,0,1,0,0.58,Medium,xgboost
CUST-00339,SMB,Starter,Annual,North America,14.1,145.32,8.2,17,4,0,7,5,2,2021-03-02,1,0.5815602836879432,0.0,4.98579600408261,0,0,Passive,0,0,0,1,0.5792,Medium,xgboost
CUST-00224,SMB,Starter,Monthly,Europe,13.1,56.43,11.1,5,14,3,8,2,2,2021-05-26,0,0.8473282442748091,0.22900763358778625,4.0505668148762055,0,0,Passive,0,0,0,1,0.5739,Medium,xgboost
CUST-01610,SMB,Starter,Monthly,Europe,10.6,49.93,5.6,77,13,0,7,3,3,2021-10-31,1,0.5283018867924528,0.0,3.9304521408965134,1,1,Passive,0,0,1,0,0.5737,Medium,xgboost
CUST-00370,SMB,Pro,Annual,APAC,1.1,82.01,3.8,30,4,1,1,2,2,2022-02-20,0,3.454545454545454,0.9090909090909091,4.418961082466944,1,0,Detractor,1,1,0,0,0.5673,Medium,xgboost
CUST-01040,SMB,Starter,Annual,North America,16.0,55.27,4.5,37,3,1,5,2,1,2021-02-06,1,0.28125,0.0625,4.030161533445187,1,0,Detractor,1,0,0,1,0.5468,Medium,xgboost
CUST-00542,Mid-Market,Pro,Annual,Europe,10.8,596.1,19.5,16,8,1,8,4,5,2021-02-10,1,1.8055555555555554,0.09259259259259259,6.392084603552947,0,0,Passive,0,0,1,0,0.5436,Medium,xgboost
CUST-01925,Mid-Market,Pro,Monthly,North America,8.3,396.58,6.6,4,19,0,8,5,5,2022-01-08,1,0.7951807228915662,0.0,5.985396171706375,0,0,Passive,0,0,1,0,0.5287,Medium,xgboost
CUST-01531,SMB,Starter,Annual,North America,18.5,76.21,0.8,25,5,1,5,4,4,2021-02-09,0,0.043243243243243246,0.05405405405405406,4.3465289823207245,0,0,Detractor,1,0,0,1,0.5255,Medium,xgboost
CUST-00435,SMB,Pro,Monthly,LATAM,6.4,95.88,12.3,71,16,0,0,4,3,2022-04-11,1,1.921875,0.0,4.573473099244837,1,1,Detractor,1,0,1,0,0.5143,Medium,xgboost
CUST-00041,SMB,Starter,Monthly,North America,2.1,91.43,4.2,31,10,2,0,3,5,2021-04-28,1,2.0,0.9523809523809523,4.526451601276686,1,0,Detractor,1,1,0,0,0.5063,Medium,xgboost
CUST-00917,SMB,Starter,Monthly,APAC,10.8,100.74,15.5,38,4,0,5,4,3,2022-02-14,0,1.4351851851851851,0.0,4.622420539394619,1,0,Detractor,1,0,1,0,0.4867,Medium,xgboost
CUST-01128,SMB,Starter,Monthly,Europe,7.1,56.06,5.4,5,6,2,1,5,1,2022-04-14,0,0.7605633802816902,0.28169014084507044,4.044103345785354,0,0,Detractor,1,0,1,0,0.4847,Medium,xgboost
CUST-01999,SMB,Pro,Monthly,Europe,21.2,84.82,3.9,14,6,2,8,4,1,2021-10-23,0,0.1839622641509434,0.09433962264150944,4.452252079563379,0,0,Passive,0,0,0,1,0.4841,Medium,xgboost
CUST-00427,SMB,Pro,Monthly,Europe,5.7,131.7,18.7,5,9,1,5,4,1,2022-01-19,0,3.280701754385965,0.17543859649122806,4.888090941338162,0,0,Detractor,1,0,1,0,0.4698,Medium,xgboost
CUST-00060,SMB,Pro,Monthly,LATAM,0.5,68.28,6.0,8,19,1,3,3,3,2021-08-17,1,6.0,1.0,4.2381562642541795,0,0,Detractor,1,1,0,0,0.4492,Medium,xgboost
CUST-01484,SMB,Starter,Monthly,Europe,2.9,61.59,10.6,1,9,4,3,4,4,2021-03-01,1,3.6551724137931036,1.3793103448275863,4.13660552093661,0,0,Detractor,1,1,0,0,0.4476,Medium,xgboost
CUST-00440,SMB,Starter,Monthly,North America,9.0,56.27,4.3,4,1,6,6,3,4,2021-07-27,0,0.47777777777777775,0.6666666666666666,4.047776926405766,0,0,Detractor,1,0,1,0,0.4466,Medium,xgboost
CUST-01265,SMB,Pro,Monthly,Europe,41.2,88.99,6.5,35,9,2,5,5,1,2021-11-27,0,0.15776699029126212,0.04854368932038835,4.4996985530458575,1,0,Detractor,1,0,0,1,0.4465,Medium,xgboost
CUST-01195,SMB,Pro,Monthly,North America,2.9,70.53,5.3,3,12,3,8,5,5,2022-03-20,0,1.8275862068965518,1.0344827586206897,4.270116942120293,0,0,Passive,0,1,0,0,0.4389,Medium,xgboost
CUST-01598,SMB,Starter,Monthly,APAC,2.2,109.61,0.7,9,13,2,10,4,1,2022-01-02,1,0.3181818181818181,0.9090909090909091,4.706010500914163,0,0,Promoter,0,1,0,0,0.4373,Medium,xgboost
CUST-01402,SMB,Starter,Annual,North America,25.2,214.27,3.4,67,9,1,2,4,3,2021-07-25,0,0.1349206349206349,0.03968253968253968,5.371893054206356,1,1,Detractor,1,0,0,1,0.4334,Medium,xgboost
CUST-00993,SMB,Starter,Monthly,North America,14.3,56.17,7.7,17,11,2,6,2,2,2021-09-24,0,0.5384615384615384,0.13986013986013984,4.04602928527588,0,0,Detractor,1,0,0,1,0.4242,Medium,xgboost
CUST-00866,Mid-Market,Pro,Annual,North America,18.1,210.99,0.9,26,1,2,1,2,5,2022-03-07,0,0.049723756906077346,0.11049723756906077,5.356539103748161,0,0,Detractor,1,0,0,1,0.4211,Medium,xgboost
CUST-00827,SMB,Starter,Annual,Europe,15.9,76.21,1.2,11,10,2,0,4,5,2021-10-31,1,0.07547169811320754,0.12578616352201258,4.3465289823207245,0,0,Detractor,1,0,0,1,0.4176,Medium,xgboost
CUST-00606,SMB,Starter,Monthly,APAC,14.4,57.14,22.0,8,7,4,6,4,2,2021-10-30,0,1.5277777777777777,0.2777777777777778,4.06285389513073,0,0,Detractor,1,0,0,1,0.4149,Medium,xgboost
CUST-01138,SMB,Starter,Monthly,North America,21.6,82.25,0.6,12,2,1,2,1,2,2021-05-18,1,0.027777777777777776,0.046296296296296294,4.421848128860553,0,0,Detractor,1,0,0,1,0.3827,Low,xgboost
CUST-01627,SMB,Pro,Monthly,Europe,18.6,166.55,1.6,60,8,3,8,5,3,2021-12-09,1,0.08602150537634408,0.16129032258064516,5.12128181418332,1,1,Passive,0,0,0,1,0.3769,Low,xgboost
CUST-00526,SMB,Pro,Monthly,North America,18.0,52.67,0.7,4,3,2,1,3,1,2022-05-10,1,0.03888888888888889,0.1111111111111111,3.9828541861887374,0,0,Detractor,1,0,0,1,0.3493,Low,xgboost
CUST-00480,SMB,Starter,Monthly,North America,14.1,108.55,9.6,7,16,0,8,4,3,2021-03-18,0,0.6808510638297872,0.0,4.696381066041475,0,0,Passive,0,0,0,1,0.3481,Low,xgboost
CUST-00623,SMB,Starter,Annual,North America,9.9,104.63,15.4,14,5,0,8,3,4,2021-01-05,0,1.5555555555555556,0.0,4.659942421835071,0,0,Passive,0,0,1,0,0.3333,Low,xgboost
CUST-01353,SMB,Starter,Annual,Europe,19.2,82.54,7.9,2,9,1,2,5,2,2021-07-05,0,0.41145833333333337,0.052083333333333336,4.425325559069029,0,0,Detractor,1,0,0,1,0.3289,Low,xgboost
CUST-01705,SMB,Starter,Monthly,North America,9.7,75.33,9.8,1,1,1,8,4,4,2021-12-25,0,1.0103092783505156,0.10309278350515465,4.335066045810379,0,0,Passive,0,0,1,0,0.3286,Low,xgboost
CUST-01253,SMB,Starter,Monthly,North America,10.0,80.53,16.6,21,2,1,6,5,2,2021-08-24,0,1.6600000000000001,0.1,4.400971050674819,0,0,Detractor,1,0,1,0,0.3281,Low,xgboost
CUST-00494,SMB,Starter,Monthly,North America,6.8,71.3,11.3,2,5,4,8,4,4,2021-11-23,0,1.661764705882353,0.5882352941176471,4.280824129164719,0,0,Passive,0,0,1,0,0.327,Low,xgboost
CUST-00455,SMB,Pro,Monthly,North America,1.4,127.78,4.4,4,13,1,1,3,2,2021-03-07,0,3.1428571428571432,0.7142857142857143,4.858105522110037,0,0,Detractor,1,1,0,0,0.3238,Low,xgboost
CUST-01946,SMB,Starter,Annual,Europe,6.6,63.3,1.4,7,7,2,3,1,2,2021-09-23,0,0.21212121212121213,0.30303030303030304,4.163559631243574,0,0,Detractor,1,0,1,0,0.322,Low,xgboost
CUST-01578,Mid-Market,Enterprise,Annual,Europe,1.1,597.38,2.2,13,19,2,9,4,1,2021-05-28,0,2.0,1.8181818181818181,6.3942260036418315,0,0,Promoter,0,1,0,0,0.3161,Low,xgboost
CUST-01625,SMB,Starter,Monthly,Europe,11.9,124.19,0.8,24,17,0,0,4,4,2021-02-09,1,0.06722689075630252,0.0,4.829832583271571,0,0,Detractor,1,0,1,0,0.3112,Low,xgboost
CUST-01909,SMB,Starter,Annual,North America,15.6,52.51,13.2,29,3,3,2,5,1,2022-01-09,0,0.8461538461538461,0.19230769230769232,3.979868552323213,0,0,Detractor,1,0,0,1,0.3095,Low,xgboost
CUST-00700,SMB,Starter,Monthly,Europe,1.5,111.1,0.3,1,9,2,2,3,1,2021-11-19,0,0.19999999999999998,1.3333333333333333,4.719391330078114,0,0,Detractor,1,1,0,0,0.301,Low,xgboost
CUST-01281,Mid-Market,Enterprise,Monthly,LATAM,8.6,326.38,1.8,26,11,1,3,4,2,2021-08-27,0,0.20930232558139536,0.11627906976744186,5.7911215757162084,0,0,Detractor,1,0,1,0,0.3007,Low,xgboost
CUST-00425,SMB,Starter,Annual,North America,13.3,210.48,17.8,11,13,5,0,5,3,2021-04-30,0,1.3383458646616542,0.37593984962406013,5.354130431367249,0,0,Detractor,1,0,0,1,0.3006,Low,xgboost
CUST-00621,SMB,Starter,Annual,APAC,15.7,86.69,24.6,7,7,3,6,3,2,2021-02-15,0,1.5668789808917198,0.1910828025477707,4.4738078677912645,0,0,Detractor,1,0,0,1,0.3005,Low,xgboost
CUST-00928,SMB,Starter,Monthly,Europe,5.6,76.79,0.0,22,4,0,3,4,4,2021-05-28,0,0.0,0.0,4.354012888218683,0,0,Detractor,1,0,1,0,0.2941,Low,xgboost
CUST-01175,Mid-Market,Pro,Annual,LATAM,0.5,345.78,0.6,28,18,1,4,5,2,2021-07-07,0,0.6,1.0,5.848690573116527,0,0,Detractor,1,1,0,0,0.2902,Low,xgboost
CUST-01685,SMB,Starter,Annual,APAC,16.1,128.65,22.7,12,14,3,1,4,4,2022-02-22,0,1.4099378881987576,0.18633540372670807,4.864838511984673,0,0,Detractor,1,0,0,1,0.29,Low,xgboost
CUST-00626,SMB,Starter,Monthly,Europe,15.4,81.51,10.8,10,6,1,8,4,3,2022-01-03,0,0.7012987012987013,0.06493506493506493,4.412919498116252,0,0,Passive,0,0,0,1,0.2898,Low,xgboost
CUST-00867,SMB,Starter,Monthly,Europe,30.2,57.76,14.5,55,4,3,8,4,2,2022-01-20,0,0.48013245033112584,0.09933774834437087,4.073461351305676,1,0,Passive,0,0,0,1,0.2872,Low,xgboost
CUST-01297,SMB,Starter,Annual,LATAM,37.4,80.22,7.6,24,3,2,7,3,3,2021-01-08,0,0.20320855614973263,0.053475935828877004,4.397161522258152,0,0,Passive,0,0,0,1,0.2864,Low,xgboost
CUST-01463,SMB,Pro,Monthly,North America,17.3,62.42,5.8,10,10,0,5,2,3,2021-11-25,0,0.3352601156069364,0.0,4.149779269110201,0,0,Detractor,1,0,0,1,0.2807,Low,xgboost
CUST-01876,SMB,Starter,Monthly,LATAM,15.6,98.82,6.5,7,18,2,0,4,4,2021-08-15,0,0.4166666666666667,0.12820512820512822,4.603368564041463,0,0,Detractor,1,0,0,1,0.2789,Low,xgboost
CUST-01715,SMB,Starter,Monthly,North America,6.1,59.8,1.5,24,6,3,4,3,4,2021-10-31,0,0.24590163934426232,0.49180327868852464,4.107589788972121,0,0,Detractor,1,0,1,0,0.2788,Low,xgboost
CUST-01983,SMB,Starter,Monthly,APAC,23.2,140.73,6.9,27,10,2,3,3,3,2021-10-28,0,0.2974137931034483,0.08620689655172414,4.953923839178814,0,0,Detractor,1,0,0,1,0.2778,Low,xgboost
CUST-00747,SMB,Starter,Monthly,Europe,33.3,95.32,5.3,2,13,2,2,3,3,2021-04-23,0,0.15915915915915918,0.060060060060060066,4.567675981560511,0,0,Detractor,1,0,0,1,0.2757,Low,xgboost
CUST-01899,SMB,Starter,Annual,North America,13.1,104.87,20.3,35,3,1,0,5,4,2021-04-29,1,1.549618320610687,0.07633587786259542,4.662211926355289,1,0,Detractor,1,0,0,1,0.2679,Low,xgboost
CUST-00741,SMB,Starter,Annual,APAC,13.1,83.22,3.2,17,6,1,7,5,5,2021-09-28,1,0.24427480916030536,0.07633587786259542,4.433432422733782,0,0,Passive,0,0,0,1,0.2669,Low,xgboost
CUST-01294,Mid-Market,Starter,Annual,Europe,38.6,658.09,2.4,5,14,2,5,4,3,2021-10-08,0,0.06217616580310881,0.05181347150259067,6.490860095739054,0,0,Detractor,1,0,0,1,0.2627,Low,xgboost
CUST-01669,SMB,Pro,Annual,Europe,13.0,103.43,18.5,7,10,1,7,1,4,2022-03-19,0,1.4230769230769231,0.07692307692307693,4.648516990491458,0,0,Passive,0,0,0,1,0.2614,Low,xgboost
CUST-00240,SMB,Pro,Annual,North America,23.9,76.07,14.0,16,14,2,8,3,5,2021-09-01,0,0.5857740585774059,0.08368200836820085,4.344714099789901,0,0,Passive,0,0,0,1,0.2608,Low,xgboost
CUST-00577,SMB,Pro,Monthly,LATAM,23.6,73.85,13.9,11,18,2,7,4,1,2021-01-02,0,0.5889830508474576,0.0847457627118644,4.3154861108656375,0,0,Passive,0,0,0,1,0.2585,Low,xgboost
CUST-01501,SMB,Starter,Monthly,LATAM,5.0,85.18,6.4,3,6,1,2,4,3,2021-06-25,0,1.28,0.2,4.456438132187692,0,0,Detractor,1,0,1,0,0.257,Low,xgboost
CUST-00098,SMB,Pro,Annual,LATAM,8.9,66.2,4.1,12,6,2,6,3,4,2021-01-16,0,0.46067415730337075,0.2247191011235955,4.207673247529104,0,0,Detractor,1,0,1,0,0.2521,Low,xgboost
CUST-00707,SMB,Pro,Monthly,Europe,45.6,211.96,11.2,51,9,4,8,5,2,2021-04-27,0,0.24561403508771928,0.08771929824561403,5.361104354646802,1,0,Passive,0,0,0,1,0.2515,Low,xgboost
CUST-01703,SMB,Starter,Annual,North America,8.6,54.44,13.7,4,1,0,2,2,3,2021-10-08,0,1.5930232558139534,0.0,4.015301354881648,0,0,Detractor,1,0,1,0,0.2512,Low,xgboost
