CustomerID,Segment,Plan,ContractType,Region,tenure_months,MRR,LoginsPerMonth,DaysSinceLastLogin,FeaturesUsed,SupportTickets,NPSScore,CSATScore,NumProducts,StartDate,Churn
CUST-00957,SMB,Starter,Annual,APAC,3.2,68.19,2.3,4,19,0,1,3,2,2022-01-03,0
CUST-00958,SMB,Starter,Annual,APAC,4.1,36.54,30.1,37,1,2,7,4,5,2021-11-13,0
CUST-00959,SMB,Pro,Monthly,Europe,39.7,68.41,1.4,2,17,1,7,4,4,2022-01-20,0
CUST-00960,Mid-Market,Pro,Annual,North America,43.7,339.65,24.2,4,18,1,7,5,3,2021-06-27,0
CUST-00961,SMB,Starter,Monthly,Europe,16.9,71.49,9.4,4,8,2,8,3,3,2021-12-18,0
CUST-00962,Mid-Market,Pro,Annual,APAC,26.2,450.78,0.5,83,13,2,8,2,3,2022-01-20,0
CUST-00963,SMB,Pro,Annual,APAC,24.2,129.15,7.5,0,4,1,6,2,3,2021-06-10,0
CUST-00964,SMB,Starter,Monthly,North America,19.5,105.65,20.4,15,19,4,10,1,2,2022-03-06,0
CUST-00965,SMB,Starter,Monthly,North America,31.6,88.88,15.5,31,3,2,8,1,5,2021-08-05,0
CUST-00966,SMB,Starter,Monthly,APAC,20.8,79.91,8.1,17,6,2,10,5,5,2021-11-13,1
CUST-00967,Mid-Market,Enterprise,Monthly,North America,13.7,327.36,23.6,7,6,2,10,5,4,2021-03-22,0
CUST-00968,SMB,Starter,Annual,North America,4.9,33.43,1.5,48,6,2,3,5,4,2021-03-18,0
CUST-00969,Mid-Market,Enterprise,Annual,North America,24.5,523.15,28.9,34,8,3,8,1,3,2022-04-19,0
CUST-00970,SMB,Starter,Monthly,Europe,11.5,109.93,22.5,9,17,1,6,5,1,2021-03-23,0
CUST-00971,Mid-Market,Pro,Annual,LATAM,6.3,478.8,14.8,13,10,2,9,5,1,2022-01-11,0
CUST-00972,Enterprise,Pro,Multi-year,Europe,29.1,1614.79,20.4,51,5,2,9,4,3,2021-05-11,0
CUST-00973,Mid-Market,Pro,Monthly,North America,21.5,602.09,9.4,61,19,1,4,4,5,2021-09-04,0
CUST-00974,SMB,Starter,Monthly,North America,49.9,77.38,13.5,9,11,2,10,4,4,2021-03-15,0
CUST-00975,SMB,Starter,Annual,North America,3.3,157.01,9.9,28,10,2,8,5,2,2021-05-03,0
CUST-00976,SMB,Starter,Annual,Europe,18.9,130.99,5.3,5,3,1,10,5,1,2021-10-29,0
CUST-00977,Mid-Market,Starter,Annual,Europe,5.0,733.93,10.1,7,10,0,4,5,4,2021-03-21,0
CUST-00978,SMB,Pro,Monthly,North America,42.1,108.32,3.6,3,2,1,10,1,1,2022-02-09,0
CUST-00979,SMB,Pro,Monthly,Europe,1.9,47.75,7.0,4,9,2,8,3,5,2021-06-28,0
CUST-00980,Mid-Market,Starter,Annual,Europe,19.2,651.84,4.0,16,5,1,8,5,5,2021-04-01,0
CUST-00981,SMB,Starter,Monthly,North America,28.2,93.0,1.6,11,17,0,9,4,3,2022-04-13,0
CUST-00982,Mid-Market,Pro,Annual,North America,7.9,637.26,4.7,4,6,3,8,5,3,2022-04-06,0
CUST-00983,SMB,Pro,Monthly,LATAM,55.5,97.42,22.9,8,11,1,8,4,1,2021-08-10,0
CUST-00984,SMB,Pro,Annual,North America,34.2,95.88,5.8,7,5,4,5,5,1,2021-12-06,0
CUST-00985,Mid-Market,Pro,Monthly,APAC,6.3,1472.85,16.5,66,7,1,9,2,4,2021-05-08,0
CUST-00986,SMB,Starter,Annual,Europe,0.5,77.6,2.3,29,7,1,8,1,3,2021-05-23,0
CUST-00987,Mid-Market,Pro,Monthly,APAC,6.3,727.16,6.6,7,4,2,9,4,5,2021-03-04,0
CUST-00988,SMB,Starter,Monthly,APAC,5.9,66.26,1.5,37,10,1,6,4,4,2021-03-03,0
CUST-00989,SMB,Starter,Monthly,Europe,39.7,109.76,1.8,6,18,0,6,4,4,2021-08-19,1
CUST-00990,Mid-Market,Pro,Annual,APAC,61.5,728.03,11.5,17,1,0,0,5,2,2021-08-06,0
CUST-00991,Mid-Market,Enterprise,Annual,LATAM,1.3,578.47,11.2,51,14,0,9,4,5,2021-11-26,0
CUST-00992,Mid-Market,Pro,Annual,Europe,11.5,974.87,2.9,7,6,0,6,5,4,2021-04-28,0
CUST-00993,SMB,Starter,Monthly,North America,14.3,56.17,7.7,17,11,2,6,2,2,2021-09-24,0
CUST-00994,Mid-Market,Pro,Annual,North America,1.8,411.46,23.9,5,14,4,8,2,3,2022-02-20,0
CUST-00995,SMB,Pro,Monthly,APAC,8.5,87.09,2.3,5,3,2,5,5,5,2021-06-23,0
CUST-00996,SMB,Starter,Annual,Europe,6.9,113.79,0.2,13,16,1,10,5,3,2021-07-02,0
CUST-00997,Enterprise,Pro,Annual,North America,13.8,2148.82,12.7,58,16,1,8,5,2,2022-01-08,0
CUST-00998,SMB,Pro,Annual,North America,19.5,133.8,0.7,9,7,2,10,1,5,2021-09-03,0
CUST-00999,Enterprise,Pro,Annual,Europe,21.9,1534.91,46.9,42,8,0,1,5,1,2021-02-24,0
CUST-01000,SMB,Starter,Monthly,North America,2.6,50.69,11.3,37,4,3,6,5,1,2021-07-11,1
CUST-01001,SMB,Starter,Annual,Europe,30.2,90.49,7.6,4,12,1,6,5,1,2022-03-02,0
CUST-01002,SMB,Starter,Monthly,Europe,20.4,77.57,6.7,8,12,1,9,5,4,2021-09-27,0
CUST-01003,Enterprise,Pro,Multi-year,Europe,39.6,2485.05,10.2,15,10,0,4,4,1,2021-06-20,0
CUST-01004,Mid-Market,Pro,Monthly,North America,10.7,494.55,1.1,11,12,2,6,4,4,2021-01-08,0
CUST-01005,Mid-Market,Enterprise,Monthly,North America,40.4,436.42,31.9,2,11,2,10,4,4,2021-07-25,0
CUST-01006,Mid-Market,Starter,Annual,North America,36.1,485.23,11.8,76,11,3,2,5,2,2021-01-27,1
CUST-01007,Mid-Market,Pro,Annual,North America,10.4,505.8,2.4,21,15,1,9,5,1,2021-01-11,0
CUST-01008,Mid-Market,Enterprise,Annual,Europe,8.6,442.58,9.9,9,6,2,9,4,5,2021-11-18,0
CUST-01009,SMB,Starter,Monthly,Europe,48.6,73.76,1.7,14,11,3,3,3,4,2022-02-22,0
CUST-01010,SMB,Starter,Monthly,North America,22.6,68.07,0.2,1,2,3,8,5,2,2022-01-19,0
CUST-01011,SMB,Starter,Monthly,North America,47.4,112.7,11.9,10,9,2,8,4,4,2021-11-28,0
CUST-01012,Enterprise,Pro,Annual,North America,28.7,2161.4,12.5,40,11,0,5,3,5,2021-03-14,0
CUST-01013,Enterprise,Enterprise,Annual,LATAM,16.9,4932.51,10.5,34,16,1,6,4,5,2021-02-03,1
CUST-01014,SMB,Starter,Monthly,Europe,2.2,85.31,2.4,6,13,1,9,5,1,2021-11-01,1
CUST-01015,Mid-Market,Starter,Annual,APAC,6.2,401.12,11.1,11,13,2,4,4,4,2022-03-26,0
CUST-01016,Enterprise,Enterprise,Annual,APAC,62.4,5820.68,0.7,18,18,1,7,2,5,2021-05-30,0
CUST-01017,SMB,Starter,Annual,Europe,6.9,94.39,11.3,6,1,0,8,1,3,2021-04-07,0
CUST-01018,Mid-Market,Pro,Annual,Europe,1.8,742.97,9.7,1,10,0,3,3,5,2021-09-06,0
CUST-01019,Enterprise,Pro,Annual,North America,22.1,2534.48,12.8,11,19,6,10,3,5,2022-04-17,0
CUST-01020,SMB,Pro,Annual,Europe,23.8,102.64,27.1,14,17,2,5,5,4,2022-04-16,0
CUST-01021,Mid-Market,Pro,Annual,North America,6.1,619.47,22.8,0,1,0,6,3,5,2021-10-25,0
CUST-01022,SMB,Pro,Annual,APAC,6.4,51.48,47.3,2,1,0,8,5,2,2021-02-03,0
CUST-01023,Enterprise,Enterprise,Annual,North America,11.4,2316.73,44.9,3,17,3,1,2,5,2021-11-06,0
CUST-01024,Enterprise,Enterprise,Annual,APAC,0.5,1177.28,17.8,6,15,1,8,5,3,2021-02-14,0
CUST-01025,Enterprise,Pro,Multi-year,North America,28.0,1865.26,37.6,12,2,3,10,3,5,2022-04-05,0
CUST-01026,SMB,Starter,Monthly,APAC,6.9,59.85,24.2,5,11,0,5,4,1,2022-03-01,0
CUST-01027,Enterprise,Enterprise,Multi-year,North America,34.6,2307.43,15.6,5,2,1,6,3,4,2021-08-15,0
CUST-01028,Mid-Market,Starter,Annual,Europe,29.2,571.5,0.9,31,9,1,4,4,3,2021-08-26,0
CUST-01029,SMB,Starter,Monthly,Europe,19.5,96.98,0.6,2,19,2,9,2,2,2021-01-26,0
CUST-01030,Mid-Market,Starter,Monthly,North America,7.1,560.89,21.8,10,2,2,3,4,5,2022-03-27,0
CUST-01031,SMB,Starter,Monthly,Europe,13.1,62.76,8.1,46,16,1,6,4,5,2021-08-20,0
CUST-01032,Mid-Market,Pro,Monthly,LATAM,10.6,450.43,20.2,15,9,1,8,5,2,2021-07-29,0
CUST-01033,SMB,Starter,Monthly,North America,7.4,115.61,4.5,19,4,2,7,3,5,2021-11-02,0
CUST-01034,SMB,Starter,Monthly,LATAM,33.9,122.63,6.1,8,13,0,1,3,1,2022-05-01,0
CUST-01035,SMB,Starter,Monthly,Europe,11.9,50.57,14.5,0,15,1,10,3,3,2022-02-24,0
CUST-01036,Mid-Market,Pro,Annual,APAC,32.2,271.03,29.6,16,2,2,6,4,5,2022-04-27,0
CUST-01037,SMB,Starter,Monthly,North America,2.0,59.82,1.1,15,18,0,7,2,2,2021-07-31,0
CUST-01038,Mid-Market,Enterprise,Monthly,Europe,2.7,759.52,23.7,2,9,0,3,3,2,2021-10-19,0
CUST-01039,SMB,Starter,Monthly,APAC,68.2,130.06,18.9,9,1,3,10,5,3,2021-08-11,0
CUST-01040,SMB,Starter,Annual,North America,16.0,55.27,4.5,37,3,1,5,2,1,2021-02-06,1
CUST-01041,SMB,Pro,Monthly,Europe,12.8,90.46,5.3,3,17,1,0,5,3,2021-05-05,0
CUST-01042,Mid-Market,Pro,Annual,North America,13.3,1041.46,0.6,9,11,1,6,2,5,2021-01-18,0
CUST-01043,SMB,Starter,Annual,North America,4.4,94.46,0.2,9,8,3,10,4,1,2021-05-04,0
CUST-01044,Mid-Market,Pro,Annual,Europe,22.8,882.9,7.8,25,12,1,3,5,1,2022-03-30,0
CUST-01045,Enterprise,Enterprise,Annual,Europe,1.6,2982.13,1.2,26,11,0,0,3,2,2021-02-11,0
CUST-01046,Mid-Market,Pro,Annual,Europe,15.3,347.42,2.6,21,13,3,8,3,1,2021-06-12,0
CUST-01047,SMB,Pro,Monthly,North America,15.2,74.15,22.5,7,15,5,6,5,5,2021-02-16,0
CUST-01048,SMB,Starter,Monthly,North America,44.2,81.12,10.2,1,17,2,9,4,5,2022-03-16,1
CUST-01049,Enterprise,Enterprise,Multi-year,North America,13.4,2085.07,12.0,6,12,1,9,4,5,2021-06-27,0
CUST-01050,SMB,Starter,Monthly,Europe,2.7,115.42,2.5,17,19,0,4,4,4,2021-02-13,0
CUST-01051,Enterprise,Pro,Multi-year,APAC,15.3,2355.19,21.2,18,11,1,8,4,1,2022-01-23,0
CUST-01052,SMB,Starter,Monthly,APAC,1.7,24.72,24.3,50,10,1,0,5,1,2021-11-28,1
CUST-01053,Enterprise,Pro,Annual,North America,4.1,1182.95,8.9,9,17,1,7,5,5,2021-06-26,0
CUST-01054,Mid-Market,Starter,Annual,APAC,0.6,208.44,29.2,15,13,2,9,4,2,2021-12-17,0
CUST-01055,Enterprise,Enterprise,Multi-year,Europe,13.0,2145.33,22.4,12,16,1,7,5,1,2021-11-30,0
CUST-01056,SMB,Starter,Monthly,Europe,1.6,88.08,15.8,2,17,0,2,4,4,2021-10-01,0
CUST-01057,Mid-Market,Pro,Annual,North America,11.4,559.98,15.9,9,5,1,1,4,1,2021-09-05,0
CUST-01058,SMB,Starter,Monthly,Europe,48.6,54.51,1.3,12,9,3,10,5,3,2022-02-22,0
CUST-01059,SMB,Pro,Annual,North America,22.9,104.76,3.8,45,4,0,10,3,4,2021-08-19,1
CUST-01060,Mid-Market,Pro,Annual,North America,1.5,665.88,0.8,7,9,3,6,3,2,2021-04-19,1
CUST-01061,Enterprise,Pro,Multi-year,North America,4.6,1210.57,0.1,59,16,2,3,3,4,2022-03-09,0
CUST-01062,Enterprise,Pro,Multi-year,North America,20.2,1112.64,2.1,12,7,1,10,5,4,2022-02-10,0
CUST-01063,Mid-Market,Pro,Annual,North America,40.5,499.97,25.5,4,14,2,8,5,1,2022-05-05,0
CUST-01064,SMB,Pro,Annual,North America,0.6,163.82,3.3,3,14,1,7,4,4,2021-04-05,0
CUST-01065,SMB,Starter,Monthly,North America,30.1,157.89,42.1,2,7,3,9,3,5,2021-12-21,0
CUST-01066,Mid-Market,Starter,Monthly,Europe,14.9,626.39,10.9,9,16,2,3,2,4,2022-02-15,0
CUST-01067,SMB,Starter,Monthly,North America,14.2,59.74,3.3,0,18,0,8,3,1,2021-01-03,0
CUST-01068,SMB,Starter,Monthly,Europe,57.0,114.06,8.2,9,6,2,10,5,5,2021-03-22,0
CUST-01069,SMB,Starter,Annual,North America,24.8,66.76,3.0,67,7,2,0,5,2,2022-04-15,1
CUST-01070,SMB,Starter,Annual,LATAM,34.2,58.85,49.6,17,19,1,8,5,3,2021-06-19,0
CUST-01071,SMB,Starter,Monthly,LATAM,7.9,33.93,22.5,21,8,1,8,4,4,2021-11-17,0
CUST-01072,SMB,Starter,Annual,North America,14.5,83.34,0.3,2,1,3,10,4,5,2021-08-15,0
CUST-01073,SMB,Starter,Monthly,Europe,17.2,62.18,35.4,10,17,2,5,4,5,2021-01-28,0
CUST-01074,SMB,Starter,Monthly,North America,7.0,83.15,15.3,5,19,3,10,5,2,2021-05-10,0
CUST-01075,Enterprise,Enterprise,Annual,LATAM,15.2,797.24,1.0,34,7,2,5,5,2,2021-04-02,0
CUST-01076,SMB,Starter,Monthly,Europe,4.9,85.62,13.3,3,18,2,7,5,3,2021-07-09,0
CUST-01077,SMB,Starter,Annual,North America,2.8,30.25,12.5,9,6,1,4,4,3,2022-01-05,0
CUST-01078,Mid-Market,Pro,Monthly,North America,8.4,772.62,3.0,13,6,2,10,2,1,2021-06-18,0
CUST-01079,SMB,Starter,Annual,North America,24.2,98.57,17.0,11,1,0,4,4,3,2021-03-12,0
CUST-01080,Enterprise,Enterprise,Annual,North America,44.6,1789.04,1.1,27,10,2,10,2,3,2021-05-17,0
CUST-01081,Mid-Market,Starter,Annual,Europe,11.0,626.22,8.1,4,8,1,7,3,5,2022-03-22,0
CUST-01082,SMB,Pro,Monthly,Europe,18.5,54.1,0.1,7,7,1,9,3,4,2021-03-30,0
CUST-01083,SMB,Starter,Monthly,North America,2.0,82.35,41.6,24,9,2,5,4,4,2021-09-26,0
CUST-01084,Enterprise,Enterprise,Multi-year,North America,42.3,2748.5,16.7,11,1,2,3,4,3,2022-03-10,0
CUST-01085,Enterprise,Enterprise,Annual,North America,15.1,580.09,2.1,8,11,0,8,4,1,2021-08-16,0
CUST-01086,SMB,Starter,Monthly,North America,27.3,66.9,5.0,0,3,2,7,4,1,2021-10-11,0
CUST-01087,Mid-Market,Pro,Annual,APAC,28.5,495.49,2.1,21,18,2,6,1,4,2021-09-18,0
CUST-01088,SMB,Starter,Annual,North America,5.3,73.96,17.5,54,6,3,8,4,2,2022-04-27,0
CUST-01089,Enterprise,Enterprise,Annual,Europe,13.6,3582.24,0.7,15,11,3,2,5,5,2022-04-03,0
CUST-01090,SMB,Starter,Monthly,North America,58.2,51.03,22.0,29,5,2,8,2,3,2021-02-20,0
CUST-01091,Enterprise,Enterprise,Annual,North America,1.7,1560.0,34.2,11,4,0,4,5,5,2021-05-21,0
CUST-01092,Mid-Market,Starter,Annual,Europe,20.7,232.35,13.5,4,8,1,3,4,3,2022-04-26,0
CUST-01093,Mid-Market,Enterprise,Monthly,Europe,59.0,914.82,2.9,0,10,5,10,4,3,2022-01-24,0
CUST-01094,SMB,Starter,Monthly,North America,6.4,72.49,5.4,16,3,1,7,4,4,2021-06-25,0
CUST-01095,SMB,Starter,Annual,Europe,35.6,67.13,7.8,10,13,2,9,4,5,2022-02-04,0
CUST-01096,SMB,Starter,Annual,Europe,48.8,78.34,11.1,23,17,1,2,2,5,2022-03-24,0
CUST-01097,SMB,Pro,Monthly,North America,24.7,103.18,13.3,18,5,2,1,5,2,2021-09-01,0
CUST-01098,SMB,Starter,Monthly,Europe,4.7,91.92,9.7,66,8,3,7,4,2,2021-03-14,1
CUST-01099,Mid-Market,Pro,Annual,Europe,7.3,1441.96,5.2,11,19,2,6,3,5,2022-04-15,0
CUST-01100,SMB,Pro,Monthly,North America,0.7,95.93,26.6,8,18,1,0,5,2,2021-10-25,0
CUST-01101,SMB,Starter,Monthly,Europe,32.0,66.42,1.0,5,1,1,4,5,2,2022-04-02,0
CUST-01102,Enterprise,Enterprise,Multi-year,North America,34.1,1597.76,7.5,10,4,2,4,3,3,2021-06-02,0
CUST-01103,Enterprise,Enterprise,Annual,North America,18.0,1709.23,17.9,31,18,1,5,5,4,2021-03-11,0
CUST-01104,Enterprise,Enterprise,Multi-year,Europe,7.8,1096.82,0.8,1,14,1,10,4,3,2021-09-04,0
CUST-01105,Enterprise,Pro,Annual,APAC,1.4,2032.15,14.7,57,11,2,7,3,2,2021-09-21,0
CUST-01106,SMB,Starter,Monthly,APAC,25.2,109.44,20.6,75,9,1,8,5,3,2021-05-19,0
CUST-01107,SMB,Starter,Monthly,North America,23.3,62.59,13.0,14,13,1,0,4,3,2021-04-02,0
CUST-01108,Mid-Market,Starter,Annual,North America,43.9,362.0,0.2,6,17,3,9,3,1,2021-06-03,0
CUST-01109,Mid-Market,Pro,Monthly,Europe,23.6,916.89,2.4,4,15,0,5,5,3,2021-04-22,0
CUST-01110,SMB,Starter,Monthly,North America,31.8,45.22,5.0,5,2,2,5,5,3,2022-01-16,1
CUST-01111,Mid-Market,Enterprise,Annual,APAC,24.7,218.65,3.2,1,6,2,0,5,4,2021-02-27,0
CUST-01112,SMB,Pro,Monthly,Europe,17.9,50.44,39.4,10,7,2,7,4,5,2021-12-19,0
CUST-01113,SMB,Starter,Monthly,LATAM,10.0,43.2,12.7,1,2,3,10,5,1,2021-03-16,0
CUST-01114,SMB,Starter,Monthly,North America,41.8,93.37,4.2,19,13,2,6,5,1,2022-03-28,0
CUST-01115,Mid-Market,Pro,Annual,North America,18.9,432.82,31.9,7,10,1,10,5,1,2022-04-14,0
CUST-01116,Mid-Market,Pro,Annual,APAC,9.1,457.94,16.2,3,16,2,10,5,1,2022-04-09,0
CUST-01117,SMB,Pro,Monthly,Europe,1.6,126.87,4.0,12,9,0,1,4,4,2021-10-20,0
CUST-01118,Enterprise,Pro,Multi-year,APAC,6.2,1516.82,5.7,55,8,1,5,3,5,2021-05-14,0
CUST-01119,SMB,Starter,Annual,North America,14.1,109.08,2.7,18,15,1,10,4,4,2021-11-23,0
CUST-01120,SMB,Starter,Monthly,Europe,5.8,146.43,42.5,10,7,0,0,4,1,2021-06-11,0
CUST-01121,Enterprise,Pro,Multi-year,Europe,4.5,1666.76,8.7,23,19,2,9,5,5,2021-06-28,0
CUST-01122,Enterprise,Pro,Annual,North America,13.5,2685.74,27.2,20,4,0,10,5,4,2021-03-28,0
CUST-01123,Enterprise,Pro,Multi-year,Europe,3.4,1815.61,5.1,33,9,1,9,5,5,2022-02-15,0
CUST-01124,Mid-Market,Pro,Annual,Europe,29.0,723.61,23.7,3,19,4,9,4,4,2022-01-31,0
CUST-01125,Mid-Market,Enterprise,Monthly,North America,11.9,266.67,0.7,29,2,1,9,3,5,2021-02-21,0
CUST-01126,Mid-Market,Pro,Annual,North America,15.4,258.89,48.3,5,7,3,8,1,4,2022-01-01,0
CUST-01127,SMB,Starter,Monthly,Europe,2.9,68.41,29.2,42,19,1,7,4,1,2022-01-27,0
CUST-01128,SMB,Starter,Monthly,Europe,7.1,56.06,5.4,5,6,2,1,5,1,2022-04-14,0
CUST-01129,SMB,Starter,Annual,APAC,9.5,65.06,17.9,39,15,1,9,5,1,2021-12-26,0
CUST-01130,SMB,Pro,Monthly,North America,29.7,73.27,16.7,50,7,1,10,4,4,2021-12-05,0
CUST-01131,Mid-Market,Pro,Annual,North America,26.5,666.88,27.8,2,6,1,7,5,5,2021-07-16,0
CUST-01132,SMB,Starter,Monthly,LATAM,4.5,67.96,4.4,55,1,3,8,3,5,2021-08-14,1
CUST-01133,SMB,Starter,Monthly,LATAM,17.2,57.54,7.5,1,14,1,7,4,2,2021-03-09,0
CUST-01134,SMB,Starter,Monthly,North America,5.0,69.51,24.0,4,1,2,10,3,3,2021-09-09,0
CUST-01135,Mid-Market,Enterprise,Annual,APAC,72.0,367.58,18.1,9,6,0,0,3,1,2021-06-13,0
CUST-01136,SMB,Pro,Annual,North America,54.7,55.06,6.0,76,18,0,8,5,1,2021-10-07,1
CUST-01137,Enterprise,Enterprise,Multi-year,North America,14.9,1049.11,22.4,10,17,1,10,5,1,2021-11-18,0
CUST-01138,SMB,Starter,Monthly,North America,21.6,82.25,0.6,12,2,1,2,1,2,2021-05-18,1
CUST-01139,SMB,Starter,Annual,North America,29.1,63.72,18.3,18,8,3,10,3,2,2021-07-10,0
CUST-01140,Mid-Market,Enterprise,Annual,APAC,23.0,735.92,2.8,52,2,0,10,3,2,2021-02-10,0
CUST-01141,Mid-Market,Pro,Annual,Europe,21.7,280.24,4.0,23,16,0,10,3,1,2021-09-02,0
CUST-01142,SMB,Starter,Monthly,LATAM,57.3,64.41,8.2,4,4,1,7,5,5,2021-04-01,0
CUST-01143,Mid-Market,Pro,Monthly,Europe,16.3,1032.53,7.2,5,2,2,6,4,1,2021-11-19,0
CUST-01144,Mid-Market,Pro,Annual,North America,18.2,343.35,8.8,2,5,0,9,4,2,2021-09-22,1
CUST-01145,SMB,Pro,Monthly,Europe,34.1,72.78,9.4,16,17,2,6,3,2,2021-04-10,1
CUST-01146,Enterprise,Enterprise,Annual,LATAM,19.9,1229.75,4.8,3,2,1,1,3,3,2021-05-17,1
CUST-01147,Mid-Market,Pro,Annual,Europe,23.8,291.56,2.3,4,14,1,10,4,4,2022-01-31,0
CUST-01148,Mid-Market,Enterprise,Monthly,APAC,4.8,928.46,17.6,33,7,6,8,5,3,2022-01-05,0
CUST-01149,Enterprise,Enterprise,Annual,LATAM,8.4,2141.62,6.1,6,15,1,4,5,3,2021-05-19,0
CUST-01150,Enterprise,Enterprise,Multi-year,North America,2.9,2109.85,8.5,13,18,1,0,3,1,2021-11-29,0
CUST-01151,Mid-Market,Pro,Monthly,Europe,12.7,253.68,12.4,8,13,2,9,4,4,2021-07-24,0
CUST-01152,Mid-Market,Pro,Annual,APAC,10.9,577.15,28.8,1,12,1,10,4,4,2021-09-23,0
CUST-01153,Mid-Market,Enterprise,Annual,LATAM,72.0,794.39,14.8,7,2,1,7,1,1,2021-11-05,0
CUST-01154,Mid-Market,Pro,Annual,North America,17.0,791.87,0.6,8,12,0,2,3,5,2021-03-06,0
CUST-01155,Mid-Market,Pro,Annual,Europe,27.8,653.24,21.9,34,6,2,8,5,1,2022-02-16,0
CUST-01156,Mid-Market,Pro,Monthly,Europe,7.3,318.24,54.5,6,1,3,5,5,5,2021-10-10,0
CUST-01157,SMB,Starter,Monthly,North America,32.1,90.67,7.7,7,1,0,3,3,5,2021-02-02,1
CUST-01158,Enterprise,Pro,Multi-year,Europe,17.2,2612.17,41.9,23,15,1,7,4,4,2021-01-24,0
CUST-01159,Enterprise,Enterprise,Multi-year,North America,21.5,975.67,9.5,21,16,3,7,4,1,2021-03-22,0
CUST-01160,SMB,Starter,Monthly,North America,6.3,51.09,7.4,24,7,0,7,3,1,2021-11-04,0
CUST-01161,Mid-Market,Pro,Monthly,North America,14.3,713.28,4.8,46,14,4,9,4,4,2021-02-04,1
CUST-01162,SMB,Starter,Monthly,Europe,18.1,113.57,12.9,24,19,1,7,4,3,2022-02-06,1
CUST-01163,SMB,Starter,Monthly,North America,16.0,43.06,3.1,8,19,0,10,4,1,2021-03-20,0
CUST-01164,Mid-Market,Pro,Annual,Europe,44.4,687.19,1.3,26,13,3,9,5,2,2021-01-13,0
CUST-01165,SMB,Pro,Monthly,North America,41.1,83.11,0.3,11,12,3,8,4,2,2022-01-25,1
CUST-01166,Mid-Market,Enterprise,Annual,North America,63.7,683.35,4.2,5,1,2,1,3,1,2021-07-21,0
CUST-01167,Mid-Market,Pro,Monthly,North America,19.8,387.92,6.0,5,12,2,10,4,5,2022-03-10,0
CUST-01168,SMB,Starter,Monthly,North America,64.3,103.55,9.6,4,4,3,10,3,4,2022-03-05,0
CUST-01169,SMB,Starter,Monthly,Europe,32.2,112.12,4.2,2,15,1,6,4,5,2021-07-08,0
CUST-01170,SMB,Starter,Annual,APAC,5.7,69.51,49.7,3,16,1,8,4,2,2021-10-28,0
CUST-01171,Mid-Market,Pro,Annual,North America,10.0,503.56,4.1,1,15,1,5,5,2,2021-05-19,0
CUST-01172,Enterprise,Pro,Multi-year,North America,4.9,1543.02,7.0,33,8,1,0,5,4,2021-12-19,0
CUST-01173,Mid-Market,Starter,Annual,Europe,0.5,968.03,1.3,40,19,2,7,5,2,2021-12-07,0
CUST-01174,SMB,Pro,Annual,North America,3.7,76.24,3.6,13,15,3,3,4,3,2022-03-25,0
CUST-01175,Mid-Market,Pro,Annual,LATAM,0.5,345.78,0.6,28,18,1,4,5,2,2021-07-07,0
CUST-01176,SMB,Starter,Annual,Europe,22.9,60.08,9.8,3,11,0,7,5,5,2021-05-12,0
CUST-01177,Mid-Market,Enterprise,Annual,North America,10.0,526.01,16.7,35,9,0,10,2,5,2021-11-17,0
CUST-01178,SMB,Pro,Monthly,North America,6.7,108.13,2.6,11,1,2,9,4,3,2022-02-28,0
CUST-01179,Mid-Market,Pro,Annual,Europe,25.8,293.03,5.5,1,9,1,10,3,5,2021-09-28,0
CUST-01180,SMB,Starter,Monthly,North America,32.2,167.52,0.2,2,12,2,7,4,5,2021-04-22,0
CUST-01181,Enterprise,Pro,Annual,North America,66.6,2262.83,22.0,6,2,3,8,5,5,2022-02-12,0
CUST-01182,SMB,Starter,Monthly,North America,18.5,96.41,18.2,1,11,0,9,3,1,2021-07-31,0
CUST-01183,Mid-Market,Starter,Annual,APAC,11.1,480.94,0.8,6,14,3,8,5,3,2021-04-19,0
CUST-01184,Enterprise,Pro,Multi-year,Europe,6.6,2015.47,5.4,1,2,0,4,4,3,2021-05-19,0
CUST-01185,SMB,Starter,Monthly,North America,4.5,75.39,37.3,4,15,1,6,5,2,2021-07-13,0
CUST-01186,Enterprise,Enterprise,Multi-year,Europe,4.3,3004.96,6.0,5,18,1,10,4,3,2021-02-04,0
CUST-01187,Mid-Market,Pro,Monthly,North America,9.5,498.42,9.0,78,14,1,3,5,4,2021-12-23,0
CUST-01188,SMB,Starter,Annual,Europe,72.0,108.73,5.3,4,12,4,4,3,3,2022-03-27,0
CUST-01189,SMB,Starter,Annual,North America,0.5,67.25,10.9,4,10,0,7,5,4,2022-05-07,0
CUST-01190,Mid-Market,Pro,Annual,Europe,4.0,540.7,45.9,17,14,2,10,4,5,2022-04-10,0
CUST-01191,SMB,Starter,Annual,LATAM,3.8,58.0,60.0,29,15,1,2,4,4,2021-10-10,0
CUST-01192,Mid-Market,Pro,Monthly,North America,22.7,813.4,17.9,7,5,1,8,3,1,2022-02-24,0
CUST-01193,SMB,Starter,Monthly,North America,7.8,57.31,6.2,31,2,1,3,5,5,2021-08-30,0
CUST-01194,Mid-Market,Enterprise,Annual,North America,11.0,439.05,8.2,6,6,4,8,5,4,2021-05-16,0
CUST-01195,SMB,Pro,Monthly,North America,2.9,70.53,5.3,3,12,3,8,5,5,2022-03-20,0
